rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
1713,1.488451361656189,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image106.png,a circuit layout or CAD image,0.7822989225387573,0.0,0.7061524391174316,a circuit layout or CAD image,,a circuit layout or CAD image,747,509,.png,81857,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:940,
1714,1.4884110689163208,assets/images/2026/20240730_20260330/20260326_045220_1.jpg,a scientific plot,0.7857135534286499,0.0,0.7026975154876709,a scientific plot,,a scientific plot,1069,1200,.jpg,105017,_posts/2026-03-30-weekly-OFS-92.md:123,
1715,1.4881736040115356,assets/images/imported/piezoelectric-k-square-20190613/image3.png,an equation or math derivation,0.791287362575531,0.0,0.6968862414360046,an equation or math derivation,,an equation or math derivation,803,183,.png,15711,_posts/2019-06-13-piezoelectric-k-square.md:120,
1716,1.4879607558250427,assets/images/2025/20241122_20250420/20250416_155355_0.jpg,an optical or photonics diagram,0.7892968058586121,0.0,0.6986639499664307,an optical or photonics diagram,,an optical or photonics diagram,1200,641,.jpg,104720,_posts/2025-04-20-weekly-OFS-43.md:199,
1717,1.4879494309425354,assets/images/2026/20240627_20260322/20260312_073835_0.jpg,an optical or photonics diagram,0.7875605225563049,0.0,0.7003889083862305,an optical or photonics diagram,,an optical or photonics diagram,1200,675,.jpg,93198,_posts/2026-03-23-weekly-OFS-91.md:184,
1718,1.4876935482025146,assets/images/2026/OFC2026/IMG_4068.JPG,a technical slide,0.7841126322746277,0.0,0.703580915927887,a technical slide,,a technical slide,4032,3024,.jpg,2505461,_posts/2026-04-04-OFC2026.md:3133,
1719,1.48763906955719,assets/images/2025/20250115_20251102/20251027_051128_0.jpg,a circuit layout or CAD image,0.800689697265625,0.0,0.6869493722915649,a circuit layout or CAD image,,a circuit layout or CAD image,1200,875,.jpg,190073,_posts/2025-11-02-weekly-OFS-71.md:62,
1720,1.4871386885643005,assets/images/imported/estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc/image27.png,a scientific plot,0.7908076643943787,0.0,0.6963310241699219,a scientific plot,,a scientific plot,939,500,.png,37413,_posts/2020-01-28-estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc.md:265,
1721,1.4870982766151428,assets/images/2025/20241130_20251124/20251120_042455_0.jpg,an optical or photonics diagram,0.7787489891052246,0.0,0.7083492875099182,an optical or photonics diagram,,an optical or photonics diagram,1171,1200,.jpg,243809,_posts/2025-11-23-weekly-OFS-74.md:161,
1722,1.4865196347236633,assets/images/2025/20241101_20250216/20250214_013535_3.jpg,a technical slide,0.7939941883087158,0.0,0.6925254464149475,a technical slide,,a technical slide,1200,697,.jpg,121675,_posts/2025-02-16-weekly-OFS-34.md:307,
1723,1.4865053296089172,assets/images/2025/20241101_20250216/20250210_064303_2.jpg,an optical or photonics diagram,0.7911654710769653,0.0,0.6953398585319519,an optical or photonics diagram,,an optical or photonics diagram,1200,1164,.jpg,223270,_posts/2025-02-16-weekly-OFS-34.md:167,
1724,1.486342191696167,assets/images/2025/20250214_20250921/20250921_060853_3.jpg,a photograph of lab equipment,0.8065175414085388,0.0,0.6798246502876282,a photograph of lab equipment,,a photograph of lab equipment,1200,1057,.jpg,225983,_posts/2025-09-21-weekly-OFS-65.md:288,
1725,1.4862583875656128,assets/images/2025/20240711_20250831/20250830_162718_0.jpg,an optical or photonics diagram,0.7839436531066895,0.0,0.7023147344589233,an optical or photonics diagram,,an optical or photonics diagram,1200,623,.jpg,157377,_posts/2025-09-01-weekly-OFS-62.md:241,
1726,1.486126184463501,assets/images/2025/20250216_20250222/20250217_170328_0.jpg,a scientific plot,0.7911661267280579,0.0,0.6949600577354431,a scientific plot,,a scientific plot,1200,903,.jpg,212932,_posts/2025-02-23-weekly-OFS-35.md:183,
1727,1.4859018921852112,assets/images/2026/20240822_20260427/20260423_044425_0.jpg,a bar chart,0.7863118052482605,0.0,0.6995900869369507,a bar chart,,a bar chart,1199,671,.jpg,170475,_posts/2026-04-27-weekly-OFS-96.md:94,
1728,1.4854807257652283,assets/images/2025/20250330_20250628/20250624_024215_1.jpg,a document page,0.7987918853759766,0.0,0.6866888403892517,a document page,,a document page,1177,1200,.jpg,347055,_posts/2025-06-29-weekly-OFS-53.md:134,
1729,1.4850487112998962,assets/images/2025/20250419_20250713/20250707_041111_0.jpg,a screenshot of a website or app,0.7664538025856018,0.0,0.7185949087142944,a screenshot of a website or app,,a screenshot of a website or app,1200,427,.jpg,77052,_posts/2025-07-13-weekly-OFS-55.md:76,
1730,1.4846235513687134,assets/images/2025/20240822_20250825/20250822_033658_2.jpg,a logo or icon,0.7911747097969055,0.0,0.6934488415718079,a logo or icon,,a logo or icon,426,388,.jpg,76632,_posts/2025-08-24-weekly-OFS-61.md:259,
1731,1.4846149682998657,assets/images/2025/20250316_20250518/20250518_014402_0.jpg,an optical or photonics diagram,0.810350775718689,0.0,0.6742641925811768,an optical or photonics diagram,,an optical or photonics diagram,1200,517,.jpg,56583,_posts/2025-05-18-weekly-OFS-47.md:195,
1732,1.4843598008155823,assets/images/2025/20250225_20250406/20250329_181436_0.jpg,an optical or photonics diagram,0.8069296479225159,0.0,0.6774301528930664,an optical or photonics diagram,,an optical or photonics diagram,1200,771,.jpg,190840,_posts/2025-04-06-weekly-OFS-41.md:121,
1733,1.4841045141220093,assets/images/2025/20241229_20250804/20250731_070207_2.jpg,a schematic diagram,0.772315502166748,0.0,0.7117890119552612,a schematic diagram,,a schematic diagram,1200,717,.jpg,178998,_posts/2025-08-05-weekly-OFS-58.md:149,
1734,1.483647644519806,assets/images/2025/20240624_20251221/20251220_044637_0.jpg,an optical or photonics diagram,0.7808946967124939,0.0,0.702752947807312,an optical or photonics diagram,,an optical or photonics diagram,1200,770,.jpg,126885,_posts/2025-12-22-weekly-OFS-78.md:210,
1735,1.483504831790924,assets/images/2025/20241227_20251117/20251112_061147_0.jpg,an optical or photonics diagram,0.7712381482124329,0.0,0.7122666835784912,an optical or photonics diagram,,an optical or photonics diagram,1200,1087,.jpg,214172,_posts/2025-11-16-weekly-OFS-73.md:108,
1736,1.4828405380249023,assets/images/2024/20240531_20241225/20241222_173217_0.jpg,an optical or photonics diagram,0.776848316192627,0.0,0.7059922218322754,an optical or photonics diagram,,an optical or photonics diagram,844,720,.jpg,40925,_posts/2024-12-29-weekly-OFS-27.md:179,
1737,1.481897234916687,assets/images/2026/OFC2026/IMG_4179.JPG,a technical slide,0.8025470972061157,0.0,0.6793501377105713,a technical slide,,a technical slide,4032,3024,.jpg,1759496,_posts/2026-04-04-OFC2026.md:6477,
1738,1.481765329837799,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image185.png,a circuit layout or CAD image,0.778436541557312,0.0,0.7033287882804871,a circuit layout or CAD image,,a circuit layout or CAD image,736,428,.png,121139,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:977,
1739,1.481668770313263,assets/images/2025/20240624_20251221/20251214_184325_0.jpg,a technical slide,0.7881706357002258,0.0,0.6934981346130371,a technical slide,,a technical slide,1200,589,.jpg,153445,_posts/2025-12-22-weekly-OFS-78.md:83,
1740,1.48147314786911,assets/images/2025/20241027_20250720/20250714_155537_0.jpg,a schematic diagram,0.7841936349868774,0.0,0.6972795128822327,a schematic diagram,,a schematic diagram,1200,717,.jpg,95528,_posts/2025-07-21-weekly-OFS-56.md:94,
1741,1.4813594222068787,assets/images/2024/20240707_20241017/20241009_061018_7.jpg,a photograph of lab equipment,0.8018428683280945,0.0,0.6795165538787842,a photograph of lab equipment,,a photograph of lab equipment,700,493,.jpg,510260,_posts/2024-10-20-weekly-OFS-17.md:51,
1742,1.4813594222068787,assets/images/2024/20240930_20241009/20241009_061018_3.jpg,a photograph of lab equipment,0.8018428683280945,0.0,0.6795165538787842,a photograph of lab equipment,,a photograph of lab equipment,700,493,.jpg,510260,_posts/2024-10-13-weekly-OFS-16.md:198,
1743,1.4813594222068787,assets/images/2025/20241229_20250804/20250802_171543_3.jpg,a photograph of lab equipment,0.8018428683280945,0.0,0.6795165538787842,a photograph of lab equipment,,a photograph of lab equipment,700,493,.jpg,510260,_posts/2025-08-05-weekly-OFS-58.md:258,
1744,1.4813594222068787,assets/images/2025/20250216_20250222/20250221_025915_3.jpg,a photograph of lab equipment,0.8018428683280945,0.0,0.6795165538787842,a photograph of lab equipment,,a photograph of lab equipment,700,493,.jpg,510260,,
1745,1.4813362956047058,assets/images/HDD-big.jpg,a photograph of hardware,0.7848449349403381,0.0,0.6964913606643677,a photograph of hardware,,a photograph of hardware,1128,1024,.jpg,116156,_posts/2018-12-16-energy-to-store-one-bit.md:55,
1746,1.4812049269676208,assets/images/2025/20250505_20250512/20250508_153113_1.jpg,a wafer or chip photograph,0.7794950008392334,0.0,0.7017099261283875,a wafer or chip photograph,,a wafer or chip photograph,770,646,.jpg,356336,_posts/2025-05-12-weekly-OFS-46.md:155,
1747,1.4810120463371277,assets/images/2025/20240822_20250825/20240822_034508_0.jpg,an optical or photonics diagram,0.8150803446769714,0.0,0.6659317016601562,an optical or photonics diagram,,an optical or photonics diagram,813,1200,.jpg,132842,_posts/2025-08-24-weekly-OFS-61.md:366,
1748,1.4803982377052307,assets/images/2026/20240627_20260322/20250103_202408_0.jpg,a technical slide,0.7912715673446655,0.0,0.6891266703605652,a technical slide,,a technical slide,1200,900,.jpg,121456,_posts/2026-03-23-weekly-OFS-91.md:364,
1749,1.4801151156425476,assets/images/2026/20240918_20260601/20260529_151000_0.jpg,a scientific plot,0.7687366008758545,0.0,0.7113785147666931,a scientific plot,,a scientific plot,1199,807,.jpg,145683,_posts/2026-06-14-weekly-OFS-103.md:217,
1750,1.4798768162727356,assets/images/2025/20241230_20250505/20250501_033127_1.jpg,an optical or photonics diagram,0.7710795998573303,0.0,0.7087972164154053,an optical or photonics diagram,,an optical or photonics diagram,1200,819,.jpg,124220,_posts/2025-05-04-weekly-OFS-45.md:187,
1751,1.479819655418396,assets/images/2025/20240304_20251019/20251017_043616_0.jpg,a scientific plot,0.8002400398254395,0.0,0.6795796155929565,a scientific plot,,a scientific plot,850,1200,.jpg,125124,_posts/2025-10-20-weekly-OFS-69.md:192,
1752,1.4794452786445618,assets/images/2026/OFC2026/IMG_4091.JPG,a technical slide,0.7704514265060425,0.0,0.7089938521385193,a technical slide,,a technical slide,4032,3024,.jpg,2008126,_posts/2026-04-04-OFC2026.md:3988,
1753,1.4794281125068665,assets/images/2025/20240920_20251005/20251004_075016_0.jpg,a scientific plot,0.7913159728050232,0.0,0.6881121397018433,a scientific plot,,a scientific plot,1200,961,.jpg,214144,_posts/2025-10-06-weekly-OFS-67.md:313; _posts/trash_2025-10-05-weekly-OFS-67.md:351,
1754,1.4793403148651123,assets/images/2025/20240804_20250330/20250326_035343_2.jpg,a microscope image,0.7561089396476746,0.0,0.7232313752174377,a microscope image,,a microscope image,800,1200,.jpg,330463,_posts/2025-03-30-weekly-OFS-40.md:220,
1755,1.4783355593681335,assets/images/2025/20241113_20250130/20250123_164110_0.jpg,an optical or photonics diagram,0.7822229266166687,0.0,0.6961126327514648,an optical or photonics diagram,,an optical or photonics diagram,1200,643,.jpg,152253,_posts/2025-02-02-weekly-OFS-32.md:69,
1756,1.4779743552207947,assets/images/2025/20240926_20250811/20250807_043353_1.jpg,a scientific plot,0.7793026566505432,0.0,0.6986716985702515,a scientific plot,,a scientific plot,881,1200,.jpg,150832,_posts/2025-08-10-weekly-OFS-59.md:118,
1757,1.47783625125885,assets/images/2025/SiPho_basics/image36.png,an optical or photonics diagram,0.7782390713691711,0.0,0.699597179889679,an optical or photonics diagram,,an optical or photonics diagram,866,516,.png,86456,_posts/2025-02-27-SiPho.md:130,
1758,1.4778208136558533,assets/images/imported/ln-properties/image66.png,an equation or math derivation,0.7762841582298279,0.0,0.7015366554260254,an equation or math derivation,,an equation or math derivation,658,96,.png,20534,_posts/2018-04-28-ln-properties.md:300,
1759,1.4777326583862305,assets/images/2026/20250504_20260414/20260407_075631_0.jpg,an optical or photonics diagram,0.8053896427154541,0.0,0.6723430156707764,an optical or photonics diagram,,an optical or photonics diagram,1200,695,.jpg,167389,_posts/2026-04-13-weekly-OFS-94.md:78,
1760,1.4774813055992126,assets/images/2025/20241101_20250216/20250212_070932_6.jpg,a line chart,0.7989457249641418,0.0,0.6785355806350708,a line chart,,a line chart,1200,1051,.jpg,78124,,
1761,1.4774565696716309,assets/images/2024/20241017_20241027/20241024_013816_2.jpg,an optical or photonics diagram,0.7759612202644348,0.0,0.701495349407196,an optical or photonics diagram,,an optical or photonics diagram,1200,943,.jpg,158763,_posts/2024-10-27-weekly-OFS-18.md:111,
1762,1.477343738079071,assets/images/2026/OFC2026/IMG_3999.JPG,a technical slide,0.7773314118385315,0.0,0.7000123262405396,a technical slide,,a technical slide,4032,3024,.jpg,2524152,_posts/2026-04-04-OFC2026.md:977,
1763,1.4770967364311218,assets/images/2025/20241224_20251225_long_thread/20250429_001830_0.jpg,an optical or photonics diagram,0.7749688029289246,0.0,0.7021279335021973,an optical or photonics diagram,,an optical or photonics diagram,1200,619,.jpg,143420,_posts/2025-12-25-how-to-hold-fibers.md:194,
1764,1.4769739508628845,assets/images/2026/20240131_20260208/20260207_042456_0.jpg,a product photo,0.7836052775382996,0.0,0.693368673324585,a product photo,,a product photo,1200,564,.jpg,51603,_posts/2026-02-08-weekly-OFS-85.md:358,
1765,1.4769739508628845,assets/images/2026/20250508_20260406/20260207_042456_1.jpg,a product photo,0.7836052775382996,0.0,0.693368673324585,a product photo,,a product photo,1200,564,.jpg,51603,_posts/2026-04-07-weekly-OFS-93.md:129,
1766,1.4768531322479248,assets/images/2025/20250316_20250518/20250518_015515_0.jpg,a screenshot of a website or app,0.7855119705200195,0.0,0.6913411617279053,a screenshot of a website or app,,a screenshot of a website or app,1200,675,.jpg,46441,_posts/2025-05-18-weekly-OFS-47.md:207,
1767,1.476783037185669,assets/images/2024/20241017_20241027/20241022_042428_2.jpg,a scientific plot,0.7722893357276917,0.0,0.7044937014579773,a scientific plot,,a scientific plot,1200,925,.jpg,70917,_posts/2024-10-27-weekly-OFS-18.md:82,
1768,1.476289451122284,assets/images/2026/OFC2026/IMG_4142.JPG,a photograph of hardware,0.774887204170227,0.0,0.7014022469520569,a photograph of hardware,,a photograph of hardware,5712,4284,.jpg,4254883,_posts/2026-04-04-OFC2026.md:4992,
1769,1.4759196639060974,assets/images/2025/20250208_20250526/20250525_171838_0.jpg,an optical or photonics diagram,0.8048626780509949,0.0,0.6710569858551025,an optical or photonics diagram,,an optical or photonics diagram,1200,483,.jpg,108608,_posts/2025-05-26-weekly-OFS-48.md:204,
1770,1.4756924510002136,assets/images/2025/20250125_20250608/20250604_150053_0.jpg,an optical or photonics diagram,0.8005986213684082,0.0,0.6750938296318054,an optical or photonics diagram,,an optical or photonics diagram,1078,1200,.jpg,138401,_posts/2025-06-08-weekly-OFS-50.md:165,
1771,1.4755171537399292,assets/images/2026/20240611_20260216/20240611_044020_2.jpg,an optical or photonics diagram,0.7629927396774292,0.0,0.7125244140625,an optical or photonics diagram,,an optical or photonics diagram,1199,466,.jpg,53131,_posts/2026-02-17-weekly-OFS-86.md:296,
1772,1.4753913879394531,assets/images/2025/20250211_20250817/20250815_021323_1.jpg,a technical slide,0.7735639810562134,0.0,0.7018274068832397,a technical slide,,a technical slide,1200,675,.jpg,41839,_posts/2025-08-18-weekly-OFS-60.md:182,
1773,1.4747040271759033,assets/images/2025/20250711_20250908/20250907_042023_0.jpg,an optical or photonics diagram,0.7632231712341309,0.0,0.7114808559417725,an optical or photonics diagram,,an optical or photonics diagram,1200,800,.jpg,113324,_posts/2025-09-08-weekly-OFS-63.md:242,
1774,1.4744762182235718,assets/images/2025/20240822_20250825/20250818_054954_1.jpg,an optical or photonics diagram,0.7934218645095825,0.0,0.6810543537139893,an optical or photonics diagram,,an optical or photonics diagram,1200,1089,.jpg,409955,_posts/2025-08-24-weekly-OFS-61.md:53,
1775,1.4741511344909668,assets/images/2026/20240704_20260519/20260506_152713_0.jpg,a photograph of lab equipment,0.7876996397972107,0.0,0.6864514946937561,a photograph of lab equipment,,a photograph of lab equipment,1110,501,.jpg,166532,_posts/2026-06-07-weekly-OFS-102.md:132,
1776,1.4738447070121765,assets/images/2025/20240913_20250208/20250202_194442_1.jpg,a technical slide,0.7955917716026306,0.0,0.6782529354095459,a technical slide,,a technical slide,1200,490,.jpg,136056,_posts/2025-02-09-weekly-OFS-33.md:221,
